,Rating,Reviews
2907,7,"In the grand scheme of MCU... where do Eternals exist? In the grand scheme of MCU... where do Eternals exist? I can't connect the dot... don't see how it move the current MCU timeline... felt very disconnected and separated.Eternals as the almighty demi gods are not that powerful actually... Thor can beat all of them easily. It took them thousands of years to eliminate the Deviants. Thor and Hulk can do same things in 5 years easily.Eternals should not exist in the MCU... but seeing it as a standalone movie without thinking how it relates to MCU... I really like the movie.It's a high concept movie similar to Dune where it centers around theologies... kinda biblical approach in telling the story of how the universe and human beings were created and evolve.I also believe the writers are afraid to delve deeper in the theologies aspect because they need to put this movie within the MCU and this made the movie feel uneven and all over the place.Overall I enjoy the movie... the fight scenes are amazing and THIS IS ANGELINA JOLIE movie... I don't care about other characters.. if Marvel decide to write off the movie from MCU because of the worst MCU reviewed movie status... I don't care BUT Thena should live on in the MCU... she have the best power set among the Eternals.If you approach this movie thru MCU thoughts, I don't think you gonna like the movie but it still a recommendation from me 7/10.Black Knight is a great Marvel character... can't wait to see Jon Snow become The Black Knight. In the comics he's also a member of The Avengers."
2908,8,"Eternals: Big Picture Thinking First thing first; this is NOT the worst MCU movie, not even close. There is a LOT to love about this movie; it looks amazing, balances a lot of characters well and is certainly the most epic film in terms of scale. It is not your typical MCU film but that's no bad thing. There a lot of weighty dialogue and some topics are quite earnest and philosophical, but I prefer that over the vacuous content of many other films. And, as origin stories go, at least this one tried to do something a little different, merging material from the comics, with some original ideas and content.There are flaws however. The action sequences aren't always as impactful as they could be and some of visual effects feel a little rushed. The scope of the story won't appeal to everyone and the ending may leave a lot of viewers scratching their heads.People have been drawing comparisons with Dune, saying that DV's film shows how to make sweeping large-scale with complex characters and gravitas. Dune is a technically superior film to the Eternals, but here's the thing; I appreciated the craft and diligence of Dune, but I enjoyed Eternals more. Dune is intellectual but quite cold, whereas Eternals has a lot more heart."
2909,8,A New Marvel Era Watched it yesterday and not dissapointed at all. It was a great start for a new era in MCU and I am so excited to see more of it. Eternals is different that is sure but has many potential to make another great franchise. Dane Whitman is the next main storyline that we need to see. With his 10 minutes of screentime Kit Harington stole the movie. I loved the twist in the film. There were boring parts but nowadays all movies have it weaknesses. After all Eternals worth to watch and it will be an amazing new journey.
2910,5,"Sure it's different but that's ok Some of the reviews here are just not fair at all... ""not enough humour"", ""too diverse"", ""too long""...so I'm gonna be genuine and fair hereThe plot of this film was one of the most interesting we've seen from the MCU. Two and a half hours isn't long for a movie. If you think it is then why did you go and watch it? One of the big controversies in Eternals was the diverse cast. I honestly thought when I saw the initial reviews it was gonna be really in your face but it wasn't. None of the cultures were main plot points of the film. Sure Kingo was a bollywood actor but that was only really the setup for a few pretty funny jokes. At no point did this film try to focus on the cultures of the actors as like an empowerment thing. It was normalised, not forced. The actors did a great job and their chemistry was fairly good.Eternals, I'd say, is the first MCU movie that pushes the boundaries a bit. The jurassic park-like violence, a few weak but still present jump scares and the less humouress, more serious tone - all factors not really present in the MCU until now. I would say it's like the DCEU but it's well better than those films. The constant only moderately funny jokes in marvel films get old after a while and I'm glad this one toned it down a bit in that department. And the jokes, when they were there, weren't actually too bad.The big thing this movie has really got going for it is the cinematography. Very well shot movie, however every reviewer has touched on this so I won't delve into it.I said I was going to be fair so here it is. I think Kro was a little underused. He's a pretty cool character and I would've liked to see more of him but there's always a chance he could come back. I mean it is marvel we're talking about. Same with a few of the Eternals but the feelings not as strong for me. I mean there's always gonna be more marvel movies right?Last but not least the post credit scenes were really good and set up some very epic story lines that I would love to see in a sequel or spin-off."
2911,4,"How weak. Incredibly disappointed with Zhao This whole film was a big piece of mediocrity with a splash of horrible writing from Oscar winning director Zhao.-Production, cinematography was top notch as always coming from Marvel.-The music score failed to connect with the audience in so many ways. Bad choices.-Salma Hayek is by far the worst actor 😆along with Gilgamesh, Don Lee.-One of the biggest problems with the script was the lack of a concerning antagonist. When presented, it absolutely lead to a dead end. No where in the film did i feel the ""eternals"" were ever in trouble. On the flip side these ""eternals"" didnt feel strong at all...mediocre. Zhaos attempt to bring a human connection to a super hero film was a hopeful but missed the mark. Wait for the stream...free one that is."
2912,1,"Great action, almost no character development The action sequences are really cool, but I wish they would have made this a show first and given each Eternal a full 1-hour episode so we would actually care about them as characters. There are also some really jarring tonal shifts and some aspects that make it impossible to take anything in this movie seriously. For one, there are a bunch of needlessly confusing flashbacks. Also, the Big Bad looks like a Bionicle with a LEGO face, which is just too goofy to be scary. There's a lot more I could say, but I don't want to include spoilers."
2913,10,"A movie worth watching! If you have ignored watching because of the low/bad review it has been given, you are soo wrong! Never decide a movie is good/bad based on the review that people post on here or anywhere else. Watch it yourself, first and then share your opinion.I was sad to see that this movie was review bombed but that didn't stop me from watching this movie. I loved it and it was worth the wait. Amazing storytelling, visuals and my favourite - the music! Everything was just right in this movie and I can't wait to see what future plan Marvel has for these characters.Do wait for the 2 end credit scenes. You're gonna love it!"
2914,8,"Why all the hate? This movie was a spectacle. While it is long, and not as witty as the other Marvel films, the characters are likeable and the effects are amazing. The plot also went in unexpected directions, and the ending set up a sequel that I for one am very excited to see."
2915,8,"Still good I don't know why y'all are so mad about this movie! I watched it today walking into it reading all the bad reviews and good ones, and when I sat down to watch it started off kinda slow and I was like ok that's why the reviews are not great. But then it got good!Everyone keeps walking into marvel movies thinking it's going to be a Thor Ragnarok, and that's why they get let down. Black widow was a great movie not as good as Thor Ragnarok but it was still a great movie, this is the same why!It is a Beautiful movie and the fight scenes are great, on top of that we got two credit scenes ( one mid credit and one end credit) that is really worth the wait and will probably lead up to an Eternals two!For whom even reads this review just give this movie a chance it's actually a really good one and you might like it!"
2916,9,One of the deepest Marvel movie This is one of the very few movies that actually gives me unexpected twists and turns and in a good way. The director has done an amazing job in depicting and developing the many characters and delivering a strong message in a great depth in a short time.
2917,5,"Just a Meh for Me Some good elements here and there: funny jokes, mildly entertaining fights, and some quality acting pieces.I personally found most of it pretty boring. I felt little investment in the characters (which is to be somewhat expected in new entries). While I really enjoyed Shang Chi and the energy it brought to the table, this one just fell flat for me.I also didn't care for the effects on this one, which feels unusual for a Marvel movie."
2918,7,"Enjoyable This was quite good, entertaining and also quite a bit of humour. The special effects are exceptional and definitely keep up with the other Marvel films for quality. I didn't feel like it was too long or that any scenes could have been cut. It all made sense and was a good popcorn flick best experienced at the movies."
2919,10,"Must see I went into this movie with low expectations because of some things I had heard but this movie deserved non of it, on top of being visually stunning and the cast being likable, this film went above and beyond in expanding the marvel universe to its next phase as it introduces an incredible new team for us to enjoy."
2920,10,"Loved it Seen this twice.I'm far from a movie reviewer but this is nowy favourite MCU movie. Looked beautiful, story was interesting. Characters were wonderful and the fight scenes were far more exciting than I expected. Wholeheartedly recommended."
2921,10,"Beautiful and much more than a superhero movie Eternals is not the same old superhero formula movie. This movie is beautiful in every aspect from character introduction their development, flaws, insecurities to visually stunning, amazing cinematography. It shows that even godlike beings can have flaws and insecurities and are also humane and this movie can connect to people in many different ways. I loved every second of this movie."
2922,9,"Ignore the negativity reviews - go watch it and form an opinion based on your personal experience. Eternals is a Marvel movie like no other but in a good way. Heading in a different direction from what we have seen previously, Eternals brings the MCU into a new realm of story-telling that breaks away from the typical Marvel formula.A standout aspect of this film is truly its diversity with Chloé Zhao and the rest of the team behind this film truly pulling together a truly beautiful and diverse narrative which speaks to the heart moreso than it does the mind.After years of formulaic movies, Eternals takes the MCU in a new, more mature direction and it is refreshing to see. Chloé Zhao definitely succeeded in bringing a fresh perspective into the MCU diverging from a story that is driven purely by the action and thrill of it all, to give us a story that has heart and love behind every aspect.As expected, this film was a visual masterpiece, where everything that we see manages to work alongside the story being told. The acting was amazing with Gemma Chan truly standing out and capturing the heartfelt essence that is driven by this film. Also, just to mention Angelina, a growing favourite of mine, who truly took the helm in each and every one of her scenes, bringing to life this strong and powerful warrior.The story itself definitely meets what it set out to achieve, however, it is also the key downfall point of the movie. Though it carries a lot of weight, the aspect where the movie fails is where they tried to incorporate maybe a bit too much story without truly figuring out how to go about making it fit into one cohesive puzzle.Overall, it was still an incredible watch and I cannot wait to watch it again. I would definitely go about saying that it makes it into my personal top 10 favourite Marvel movies!"
2923,10,Don't Judge Eternals Ratings. Don't Judge Eternals By Rating It is Worthy To Watch i in Theatres Marvel Fans Do not Disappointed After Watching This.All Action Scenes Are Awesome Must watch On Big Screen As Possible As Climax Is So Interesting and Two Post Credit Scenes Are Must To Watch.
2924,8,"Did what it had to do really well Considering how much Zhao had to fit into 2.5 hours, from many characters, constructing and developing them, introducing celestials/deviants/eternals, plot... she did a pretty good job. The characters felt distinct, plot relatively easy to follow, and it introduced new concepts without inducing a headache.Visuals were also stunning, and most humor felt natural to the dialogue and most landed with me, although they didn't make me laugh out loud, it made me smile and induced chuckles amongst my crowd.Biggest cons were pacing issues, mostly with repeated information and a bit too many flashback sequences that broke the flow at times. Another big con was that the two leads, sersi and ikaris, lacked chemistry. It didn't feel like they were in love for 5000 years, so the ending felt contrived and unnatural.Other than that though, I find this a solid addition to the mcu."
2925,10,Amazing movie😍😍 I really loved this movie and it has been my favorite. I liked how Thena was involved and she was one of the characters I was looking forward towards this film. She is strong and powerful too. She is like a goddess of warrior. But definitely reminds me of Wonder Woman.
2926,6,"The ""Meh-ternals"" This movie is not Marvels worst but definetely not the best. I get it. The story is meant to be a little more phylosophical and rhater more adult, so to so to speak, than other MCU films and there is nothing wrong with that, but my problem is that at least make that entertaining and this felt too slow.And despite having good themes and plots somehow the characters feel flat.Like Druig with the mind control of a a complete town, there was so much potential there and some moral dilema that could've been interesting exploring. Or also how the Sprite dilemma of wanting to grow up and her existential crisis was handled so bannaly.And don't let me rant about all the foreshadowing and exposition that was so lame and predictable. Yes this is an origin story and yes we do need the big reveal but come on, a big sentient voice just flat out telling it felt so boring for a superhero movie.And the ""tottaly unexpected"" reveal of a traitor among them all along is so painfully obviousI think with these movie they bit little too much more than what they could chew. This has a lot of potential that goes nowhere, to many characters that go nowhere and a very prefictable result.Is not unwatchable but definetely could've been better."
2927,9,"Don't listen to the critics and enjoy it for what it is! Who cares about what the critics say! It's different from other Marvels movies and it is not necessary a bad thing. I certainly did enjoy it.Perhaps Chloe Zhao, Kevin Feige and crew can release a ""shorter cut"" for those who only enjoy actions (rather than good story-telling)."
2928,2,"Just not very engaging The trailer had me really excited for the film but it the film was a huge disappointment. I usually don't mind films that are this long but this was quite hard to tolerate. The characters were too shallow. Adding to many main characters made me not care about them or develop a connection with them.Secondly the IMAX switching aspect ratio were a bit too much.However, apart from all the downs this film has it feels good to look at and the soundtrack is just beautiful."
2929,10,"Fanatics This was such a beautiful film with a wide diversity of what and who a superhero is.Most of all the story gives hope to humanity and reminds you of what is truly important in this world. Love, friendship, hope, family! <3.I can see why many ppl won't get this since they just want action action action. But c'mon guys dig a little deeper inside your souls don't be so colorless."
2930,10,"Why did they want to do this? I am very surprised I think the movie is a safe 8, I particularly loved it cos I already expect a linear 3 act structure with no surprises from any marvel movie that has ever existed. The Eternals in that matter is the first one I found somewhat hard to predict.It is easily one of the hardest movies to direct, is up there with Watchmen or the dissapointing Dune.I dont get who the target audience here is. Young adults that grew with Marvel but are done with the childish plots?The most important part for me is that it opened the door for a Lovecraft adaptation with an outer god, the window was already open, but now is a wide door. In my opinion, The Eternals: is a cosmic horror story thats almost impossible to tell juggling 10 characters in 2 and a half hours with massive representation that feels organic af."
2931,7,"As always Marvel seems to Amaze us in all possible manner! Hell with the critics over here! You all literally sock(if you what I mean)!This movie was really good and the visual effects was super stunning!As always Marvel always try to amaze us in all ways possible!Go watch it now!(yeah in between it was a bit like little stretchy, but it's because it's got more characters to show and 2 and half hours isn't enough so yeahhh, get it?)"
2932,10,"Amazing. Despite its share of issues, Eternals is by far the best mcu project to come out this year for me. It has compelling visuals, great characters, and a masterful music score by Game of Thrones composer Ramin Djawadi. The plot is rather unpredictably unpredictable, and the final result is nothing more than an oxymoronically flawed masterpiece. The critics definitely failed their charge with this one."
2933,1,"Made an account just to say how bad this movie is. AWFUL. Marvel doesn't handle super powered heroes well. This felt like their inhumans endeavor and I am hoping that they write this out of canon too. Zero character development. They wanted to be Avengers and Justice League and all we got was like some Netflix B version of both combined.Totally disappointed because Loki and What If set this phase 4 up so well and somehow we got this mess. They spend too much time in the past. I'm still not sure who the villain was.Also a cataclysmic event like the end of the world would have surely got the attention of captain marvel or the Avengers. Not this b squad. They spent so much time trying to make it connect and the character name drops of the other movies were so misplaced and forced. Almost like it was a different movie and Marvel made them do reshoots to include them.I don't recommend that you see this. Shang Chi was great. This stunk so bad that they need to just cut their losses, leave it self contained and just pretend it never happened. Honestly this movie could sink the entire marvel universe."
2934,7,"Great movie, but short timed even with that much screen time It was a good movie, very different from what Marvel has done which is good because they're moving on another direction. More mature, dark, philosophical and with a serious tone on the most part. However, as the direction goes different the issue for people who aren't fans of marvel, haven't watched all the movies, and also have knowledge far away from the MCU, but comics is that the movie is way more complex than previous ones. So they start the movie expecting you to know at least the basics of each character, which for some people is not enjoyable. Maybe if they had more time to introduce all of the characters in a previous 10 chapter mini-series before the movie or something similar it would've been better, because it is impossible to present that many characters in one movie. Apart from that great visuals, good storyline, not perfect because some of the scenes are jumping in time but it still understandable. Such great acting as well. The only bad thing of this movie is that it left me needing more, I felt like the story was not completed for many characters and they were killed without letting us know about them and it's disappointing that we won't ever as well. 7, 000 thousand years of history that wants you to explore more. On the end, it was fast but enjoyable. P. S I really needed more of Salma in the MCU such a shame that an important character and actress as her got a weak storyline and we won't see her in the future."
2935,4,"Disappointed My whole family supports Marvel and we watch every movie since Captain American until we got to the Endgame, this movie was a mess, great bc ast but not enough relation to Avengers only a mention of Captain. And Iron man being gone? Sex scene and way too much for kids never thought that I'd seen such movies corrupted by the wokeness, I only hope Spiderman coming up in December doesn't include the mess this movie presented so so disappointed 😔"
2936,8,"WAY BETTER THAN I THOUGHT This movie was good, not great but still way better than what the critics say it was... not only that, I think this could be great for Marvel cuz ppl like me are going to watch this movie just to see what the whole criticism are about. And let me tell you, went in there with low expectations and came out satisfied, and the end credits were equally surprising (in a good way)"
2937,1,It's hard to overstate how unimportant this is Take away the monumental visual effects and what do you have? Boring inflated egos underscore this massive tedious try-hard of a movie. Do you really care about this movie? No. It's something to watch. Don't pay for it. Wait until it's at the library.
2938,10,Cinematic masterpiece The Eternals is a cinematic masterpiece. From start to end this movie is a hit. This is probably one of the best Marvel movies ever made in my opinion. The acting was spot on. The action was spot on. This was just a flawless movie. I highly recommend this movie. Also stay for the credits it's a must for sure.
2939,7,"Not as terrible, nor as amazing as critics say Given how diverse the world of the eternals is, I think this movie did perfectly at introducing us to it and giving us the background story to what lies ahead. But the diversity also caused a problem, there are ten different eternals and none of them really get that big a spotlight so we never get to feel attached to them, so when one of them are lost we don't feel the emotion as much.The dialogue, more especially in the beginning of the movie is so full of hackneyed phrases and concepts, which made the rest of the movie a bit predictable to me. As expected for Marvel movies, the visuals were stellar to look at but the fight scenes didn't leave me that impressed, heard someone say they resemble video games, I don't agree but get why. And as the recent trend in MCU, they tried adding some comedy to it, not as much as the other movies but it's there. My biggest problem was it all felt a bit anticlimactic, I don't think it was boring, just quite bathetic over the 2hrs. Maybe it's because I expected that Tiamut, the new born celestial was gonna put up more of a fight but it all ended relatively quick instead. I'm not really stuck on what happened in this movie, but more about what's gonna happen in the next, feels like that's where the action is going to be and it's sorta giving me guardians of the galaxy vibes.I think as a genesis to the next chapter of marvel films, this was a great movie especially if you haven't read through the comics. It does a lot of things right and there's nothing it actually does horribly wrong. I feel like the other reviews are judging it to the extremes were it's either really terrible and dull, or calling it absolutely exquisite. I think that it just deserves a watch and the sequel will be what's gonna be either really poor or really exquisite."
2940,7,"Mixed Bag I got back from seeing Eternals a couple hours ago, and I have praise and criticism towards this movie. I feel like it tried to do too much, so the emotional connection and payoff was a little lost on me. The pacing was a little off, but when it got closer to the end was when it started to get really good. I loved the LGBTQ+ representation as well as the score and action sequences. Nevertheless, go check it out if you're an MCU fan, especially considering how polarizing it is."
2941,9,"Wonderful Visual Movie Eternals is now in my top 10 Marvel movies. It's a new direction for the MCU and a new style, which I thoroughly enjoyed. The plot was easy to follow and the characters were easy to love and connect with. The style of the movie was clean and almost abstract which was interesting to experience. The fighting sequences and strengths of the characters were powerful and very entertaining to watch. I love the dynamics seen between the characters. My favorite thing about Eternals though, was the cinematography. The visuals and setting were insane, each shot being mesmerizing to look at. The storyline was interesting and had plot twists that left me shocked. I found myself getting emotional along with the characters. Overall the movie as a whole was well done, but it's not the best the MCU has created. Eternals makes me hopeful for the new phase of Marvel."
2942,10,"Great movie!!! I don't know why the critics hated this movie. Everything was fine except for a 10 second 18+ scene, rest everything is fine. Amazing cast, Great storytelling and amusing twists and turns. It's really different empowering every section of the society. For me it's a 10/10. Just an heartbreaking ending."
2943,8,"Pretty great movie Eternals is a pretty good movie. Don't go into it with the thought of the traditional fight the whole Marvel movie (which we all love). This was more story packed into the fun 2.5hrs with plenty of fight scenes. Sets up for more in the future with that of what you may be wanting with the ""joking one liner traditional style Marvel story and characters"". So sit back and enjoy something that sets up for the future of Marvel!"
2944,10,Cinematic masterpiece The Eternals is a cinematic masterpiece. On every level this movie was awesome. The acting was great the action scenes were some of the best action scenes I have seen in a Marvel. I highly recommend this movie it is a must see. Also stay for the end credits you won't want to miss it.
2945,8,"Good marvel movie - ignore the hate Before I saw the movie I looked at the reviews and obviously saw the rotten tomatoes score and I was disappointed. I was so excited for this movie and thought it was going to be great.My advice is, these ""critics"" stink. I enjoyed the movie and didn't feel it dragged at all. It was not the best marvel movie ever, but it is most definitely not the worst or even close.Eternals adds a new layer to the already stacked MCU and I'm excited for what the future holds. There's still a bunch of questions I have, but I'm sure they will be answered in the future."
2946,10,"Big things lie ahead I honestly have no idea why this film is being bashed. No clue. It has the action of course, comedy that works, character development that covers all characters, a LOT of emotions, and sets up so much to look forward to. The cast is phenomenal, they all work off of each other so well and that is good when it comes to a big cast. The stakes gradually rise as the true plot builds itself and all is revealed so by the time the 3rd act comes and all cards are on the table, you feel it all. The ending itself is something Marvel hasn't quite pulled before and it was quite nice, definitely sets up a huge plot element for the possible sequel.I won't say much about the end credit scenes, but I will say that they mean a lot in terms of expansion in the MCU and introduce key characters.You can tell that Marvel is changing its formula and it panned out very well here. This experience will definitely have audiences excited for No Way Home's experience."
2947,4,"Eternals has no soul It wasn't that ""Eternals"" was bad as much as we have come to expect so much more from Marvel. You never really care that much about any of the bland characters. The story gets pretty out there even for a Marvel movie but it's the erratic flow of the story telling that makes it fall flat. Additionally if the wokeness that we were subjected to in this movie is a sign of this to come, the MCU is headed down a dark road for which there is no redemption."
2948,2,High expectations High expectations with this movie since the director of this movie had won an oscar for an amazing movie and with the trailer it made me want to watch it as soon as it came out. When I watched this movie oh wow I had a lot of bad stuff to say. This movie had amazing visual effects but throughout the movie it was so boring also it had slow pacing and alot of characters who did not have space to develop.
2949,5,"I genuinely feel like I watched a different film than the critics I don't get how a film like Ant-Man & the Wasp can get the kind of reviews it did while this gets the kind it did. That movie was so bland and boring and forgettable. I think the same for the MCU Spider-Man films as well as Thor Ragnarok. I do not understand what makes those good films at all. I feel like such little imagination went into them. While I think representation is important, it doesn't resonate with me personally being a straight white male. So all that aside, I seriously thought this was a freaking awesome movie. I saw so many reviews saying it was the least fun MCU film or way too exposition heavy... and it was confusing how it jumped back and forth through time. I found it to be a pretty simple and straightforward story to follow. The only real exposition dump was when Ashirem or whatever the main celestial name is was explaining everything to Sersi. Otherwise I never felt overloaded with information. I thought the action scenes were insane! Makari has the best speedster special effects I've seen. So much fun to watch. The story had some solid twists, maybe nothing revolutionary, but very few MCU films have that... I don't know man. That ending battle was awesome, the deviants, while they looked like creatures from Pandora in Avatar, still had their own unique feel to them. No I didn't follow absolutely everything, it'll take another viewing for me to do that probably, but overall I thought this was a fantastic entry in the MCU. How in God's name this is the lowest scored film I have no idea. I absolutely loved Shang Chi and put that in my top 5 MCU films and after my first viewing of Eternals I genuinely feel like this is pretty high up in my ranking as well. I officially could not care less what critics say about movies anymore. They also said the post credit scenes were insane, which they weren't at all. I guess if you're a REAL die hard Marvel fan you'll like them. But if you are, you've already seen the movie so yeah. If a celebrity cameo is a reason to flip out than yikes."
2950,9,"Spectacular movie all around Honestly it soared pretty high at my list of my favorite marvel movies. To introduce an ensemble of 12ish characters is not easy, but somehow I left the movie understanding everyone's character, flaws, pros, and even their name! I usually struggle remembering everyone's name in big cast movies like this.The entire film was emotional, action packed, and gorgeous to look at. The creepy scenes were creepy. The emotional scenes were emotional. And the jokes were hilarious. Very good movie all the way around with albeit a couple weak spots. SPOILER: The mains deviant felt sort of useless in the grand scheme of things, but at least they kept the action going and gave the ending the surprise it was going for."
2951,8,"Fantastic and Beautiful Leave it to the critics fo drag a movie that features a diverse cast and LGBTQIA+ representation.This movie was beautiful. The characters were well developed and the movie poses a lot of philosophical questions. What is the greater good? What's truly evil and what's good?The cast and crew did a wonderful job. Yes, the movie is long and perhaps there are some pacing mishaps, but that's about it. It's worth a watch. These are fantastic characters to meet and enjoy. They have LAYERS!It's unique and worth watching."
2952,5,"So disappointing I have been waiting for this movie since I saw the trailer, I had so many expectations thinking it would be at the level of Avengers:Endgame, watching the movie it felt like the characters needed more development their dialogue was so bland, maybe a series would have been better, most of the times I thought that the characters were doing random things, like the Bollywood star who at the end of the movie randomly disappears or the little girl who stabs her friend and a day later they are like oh I will miss you so much, don't even mention Ikarus flying to the sun like what was that, the celestial emerging from the earth didn't cause any tsunami, no one came to look at what was happening, some marvel characters can teleport like dr strange but no one cared, the deviants were moving at the speed of light tracking all the Eternals, deviants felt like a filler wanna be villain I expected more from their leader he just appeared out of nowhere on the beach in the last fight scene and went into a cave, like why? I truly wanted to like the movie I bought the tickets a month ago, I had so many expectations, but the movie failed to deliver what it was promising. Easily the worst marvel movie of all. Shang Chi and the 10 rings is 10x better than this movie."
2953,8,"Beautiful scope and visuals leading Marvel to a new direction. 4 out of 5 stars.Eternals is beautifully stunning when it comes to a cinematic superhero film which director Chloe Zhao does well in capturing fantastic settings and scope. The film is way different comparing it to other marvel films. Zhao is aiming high for more of a compelling dramatic tension with the characters and great cinematography shots. And visual effects. The film does struggle with its pacing which can make it feel a little slow.What worked?The plot is great. The story gets bigger in the mcu. Showing Eternals which are immortal beings that have lived for 5000 years. Living among humans. While there agenda is protecting humans from deviants. There is more to the plot which gives it a twist about the Eternals hidden agenda. And a third act twist which a villain rises and divides and fights against the eternals. The idea of a celestial being born and needing to demolish worlds is an epic and thrilling direction.The cast ensemble is huge and all worked great with there characters. Gemma Chan did great as Sersei. Richard Madden is great. Along with Kumail Nanjiani, Brian Tyree Henry, Lauren Ridloff, Barry Keoghan, Salma Hayek, Angelina Jolie, and Kit Harrington. In the movie, the Eternals did a great job working as a team. Every character stood out. Jolie and Ridloff were awesome. Kit Harrington has a small brief role. There is a seed planted for a much bigger part for him in the mcu world.The cinematography, music score, production settings, and visual effects are all great and worth watching. It does feel like watching a big budget artsy film with a superhero theme. The film does have a long epic run time which gives it enough time for it to develop the characters. Lots of flash backs through the centuries. While they try to find each other on Earth. The film spends most of the time with Ikaris and Sersei trying to locate the other Eternals on Earth. So they can preparing for an upcoming doom.The action sequences were good. Chloe Zhao played it too safe and avoided overdoing it which makes the movie feeling a little quieter compared to other mcu movies. A few good action scenes. And a climatic fight trying to slow the villain down to save the world.What did not work?Eternals is slow moving with its pacing. It does have a pacing issue which sets up for an exciting adventure and a epic showdown. It gets slowed down with too many expositions with the characters that the script slows down.Overall, Eternals is epic, it is beautifully shot and done with a great cast ensemble, and a story that is taking mcu to a direction that has yet to be explored. Even with the slow pacing, it is still one enjoyable ride.There are two credit scenes, one mid credit which introduces a new character, and a post credit scene which hints for a characters fate for future movies."
2954,9,"A better team than the Avengers? I don't understand the amount of hate this movie is getting... specially when I would consider it to be one of the best movies they've put out since Endgame. This movie feels different, yes, but is it a bad thing? It IS a superhero movie, with cool action and effects... but it also does something special by slowing the pace down a bit and focussing on the characters and their relationships. This is what I think the movie excels at, basically doing a beautiful job showcasing the humanity of each one of the characters. It is a movie about a family, something that the Avengers have been telling us they are for years, but unlike them, this group actually feels like they love each other; and so, when conflict arises between them, it feels complex and nuanced. Though the plot stakes are huge already, it's the emotional stakes that are given a chance to shine... and I was able to enjoy that a lot. The cast is large, and so it's unfortunate that a few characters didn't have a chance to be fully explored, but I wouldn't say it was a true downside. After all, the story is not about one character, but about them as a unit, and we do get to focus on those who drive the conflict.There are many aspects I loved about this film. For once, the humor was an other aspect I enjoyed, specially the character of Karun (who I believe stole the show). The way they play into that easy family banter was great, and I felt like all the characters had great chemistry in that aspect. What can I say other than, all the jokes landed and had the entire cinema laughing. Of course, I also grew to care for most of the characters as well... because dammit, most of them are just wholesome and lovable. The big dilema and existencial questions tackled were very interesting too. By the end, you can understand all sides, and I find that to be very cool (it's not just good vs evil, it's way more complex than that). Even the characters who are supposed to be seen as ""bad"", have motivations that make sense, and could be considered righteous.. It's great stuff.Overall, I am very disappointed to see all the hate directed towards this movie. Sadly, it was bound to happen that the most diverse movie marvel has ever put out would get the most backlash, but it's still hard to see. All I can do is wonder how anyone could look at a movie that celebrates humanity and think including as much humanity as posible is a downside.Maybe this movie will not be beloved by all, but I liked it and I'll shout it from the rooftops."
2955,5,"Enjoyable But Disappointing Great visuals, good acting, interesting ideas, and amazing cinematography. But a poor unorganized plot that is rather disjointed and confusing, and writing that feels like it is occasionally having an identity crisis hold this movie back from being something truly amazing. Chloe Zhao is a great director and the MCU has some great movies but this is neither of their finest work."
2956,7,"A good visual experience Cinematography & Visuals are very good. The pace of the story is also up to the mark (Such long runtime doesn't let you bore). But as an MCU movie there's less action scenes, less one liner jokes than as usual, more focus on story telling. The character development was not good (Some characters are fully ignored).Other than some limitations, the movie establishes the future of MCU, so must watch."
2957,10,"The lowest rated marvel movie ever, is actually the most ambitious, emotional, and epic movie! I know the critics and people have a problem with this movie. I see why. It was the same thing with black widow, and there were things in that movie that upset me too, but that didn't stop me from giving it a 10 out of 10 and neither does this. This movie was so raw and beautiful and cinematically as well as visually stunning. The emotionally textured scale of this film is astonishing. We go on this journey with these eternal's who have hearts! And they grow and learn just like real people do! They fight for what they love. It is no different from any other MCU film except for the obvious, New actors, a new adventure, more mysteries and, CELESTIALS! I am not saying that this is the best MCU film ever, but it is the most epic of all. The actors showed how these Eternals are real people and I thank Angelina Jolie, Gemma Chan, Salma Hayek, and the rest of them for giving us a beautiful Sci-fi Journey! And most of all, I want to thank Chloe Zhao! Not everything she did was up to peoples expectations ( including my own ), but her work brought tears to my eyes and I will forever remember this. I will never forget the shock, the twists, and the experience in the theaters!! WATCH THIS MOVIE!"
2958,9,"An epic movie! This movie sets a new trend basing it's story on real stories written by the Sumerian people who lived in mesopotamia some 7000 years ago! Their stories written in clay or stone tablet's speak of an alien people who where called the Anunnaki which means (those from the heavens came to earth.) They speak of them as powerful god's who taught made, and nurtured them.. I was totally immersed in the story and graphics in this movie and feel it was casted perfectly. Must watch!"
2959,10,"People love to hate. It's a 7.5 but ive given it 10 to offset the whiners. This isn't a regular marvel movie. It provides enriched cinematography and dutifully examines the emotional temperament of each eternal, along with the nature of their existence.Eternals is essentially Marvel lore, its religion, and is treated as such. It's a fundamental keystone to the evolution of Marvels universe and is regarded as such. As is the case with most religions, there can be some boring parts. But they're only boring if you're wanting something more than emotional character development.This is a regular marvel movie because it has the responsibility of being something more. They've introduced wonderful memorable characters, enhanced the depth of the universe, and invigorated interest in the stories to come.If you're a real marvel fan, you'll understand the necessity of this type of story and will be excited to see how it ties into the rest of the universe in the stories to come."
