,Rating,Reviews
2152,10,Spetacular Perfect black widow. The action in this movie os incredible. Scaet is impecable.
2153,4,"sorry but for me a major let down Im not into the franchise in a big way, but as each movie is made and the budgets get bigger, i suppose we are always looking to be blown away with effects and such like, but i have to say, this wasnt great in my opinion, the Russian accents by some of the cast were awful, and the film wasnt entertaining in anyway, drawn out and slow!Sorry to upset the fans for this."
2154,5,"I expected better... I expected a great Marvel movie, but no, it was kinda boring, i feel disappointed..."
2155,7,"Not worth the wait, but still a good film. Florence Pugh carried the whole film on her back. David Harbour is always a fine actor to watch. They ruined Taskmaster for me. Black Widow looked like a side character even when it's her film. I guess Black Widow is just a side character material to me. But I hope to see more of Yelena. She is dope af."
2156,1,"Worst flick of the year We already know all BW does is pointless, but goddamn! This movie is so dull and boring i nearly fell asleep not 15 minutes in. The CGI-fest is unimpressive, there is no logic in what most of the characters do - taskmaster got ruined... If you need help falling asleep at night then watch this awful flick, you'll yawn your jaw off in no time.Worst movie of the year."
2157,6,Good but not at the best of Marvel Pretty much enjoyable . I would say this movie is good action movie but not at the best of Marvel.
2158,9,"Up there with Winter Soldier Great movie, worth the years of wait. Leaving the MCU formula (which is what I was hoping for for phase four since it's no longer needed due to the popularity of the MCU,) good writing with lots of heart, good combination of shots and scores, and awesome action sequences, which is what I thought would be lacking considering the director's experience, glad I was proven wrong. Excellent performance all around. Although still acceptable, Pugh is a bit chubby for the role, which is surprising seeing that Marvel always put the cast in a rigorous workout for their roles."
2159,9,"Great Action Thriller with a lot of heart! This was a great and entertaining movie that focuses on family especially the sister relationship. Don't buy into all the negativity. Go see it and judge for yourself. I have often found I don't agree with critics about movies, especially random people, and especially when the film is female lead."
2160,5,"Great acting, okay movie, bad plot, horrible soundtrack. I watched this movie a few days ago and hoped that it was just the first impact, I quickly realised that this was not the case. Lets start with the opening, I loved it, I thought Natasha's blue hair seemed strange but I could make my peace with it, the dialogue however... for some odd reason Yelena's mother was explaining the science of fireflies, again strange but I could ignore it, David Harbour was awesome, he was one of my favourite non MCU actors and I was excited when I heard he was casted for this role, after the fireflies incident everything about the introduction was great, it was suspenseful intense and was going great, until the over the top Deadpool 2 level credit sequence came by, I liked the Deadpool 2 sequence because it fit the character's theme and matched the over the top 4th wall breaking humour of the movie, but Black Widow isn't Deadpool, it was unbearable and hard to watch, the kids' acting was believable and kind of surprised me a bit. Then we move to the movie itself, the Civil War bit was entertaining and made sense since the movie takes place right after Civil War.Now lets get to the characters, Natasha for some reason seems very different than the way she was in any of the other movies, she always reminds herself and the audience that she was an Avenger and the other characters didn't help, the movie might as well had been called ""The Ex Avenger"" since it was mentioned more time than the fact she was a spy or that she's the Black Widow or the Villain. Speaking of, the Villain was awful and the Red Room was incredibly disappointing, I can only remember the names of 5 characters of the movie and one of those I can only remember their Super villain name ""task master"", her identity was really disappointing, I honestly enjoyed Captain Marvel several times more than any of the characters in this movie, that's including Natasha.The plot was predictable the lines sarcasm and lines were predictable as well. The only reason I'm giving this movie a 5 is because of the acting, with %40 of the movie being an awful plot %10 of the stuff being out of place and %50 being good acting that's my score for the movie. I honestly didn't enjoy this movie and if it wasn't for the fact it's a Marvel movie therefore some of it makes a little more sense I would give it a 3 or 4.Sorry for those who liked the movie, I'm happy you did but I personally didn't."
2161,1,"Bad movie, bad scenario, bad acting, just bad Black Widow is an important character in the Marvel universe, and then this movie pops out and you see how a bad production can be done in every way. So many over exaggerated scenes I guess they are in a competition with Fast and Furious hell, hollywood cliches, when driving a car with full action behind you, you still can make jokes, dull characters with poorly spoken russian accents, I really wonder why they have made this movie in the first place, a movie for 10-12 years old kids and I am sure they will be even get bored, don't waste your time by watching this thing called a movie, cause it is not, bad CGI is all you get as an extra."
2162,10,"Great film Excellent action movie, been a long time coming!Florence is going places since 'fighting in the family.' It's a shame we know the fate of Natasha in End Game, but anything in the Marvel universe can happen.This Movie as been said by many film review sites, has one of the best opening credit scenes of any Marvel Movie, watch it! It's so creepy and relevant to todays society of child trafficking and her initial red room training!I kept a close eye on this movie production for a while and boy did everybody got it completely wrong about the TaskMaster ...everybody I mean every body thought it was to be O. T. Fagbenle!. No body knew it was to be. Olga Kurylenk..... shows how miss-information can be spread!David Harbour, was the humour of the movie, Florence provided the great one liners, Scarlett gave a superb acting and action performance!I thought one of the best scenes of the movie was the 'family dinner reunion' in Melinas farm house. It was very funny, yet there was a great sadness to the characters and it was truly emotional.Florence Pugh literally stole the scene here and it was very emotional..Such a very simple scene at the dinner table can create a emotional stir within the context of the movie. It was very strong!Florence Pugh, gave a brilliant performance!Black Widow, is never really dead... Avengers'End Game'. Gave the clues away, in the time travel sequence!Just one question: where did the red room crash?"
2163,10,I don't understand the hate Honestly this film was incredible. It broke me in one too many ways. The choreography was outstanding. Overall it was very well thought out.
2164,5,Black Widow should've been a Disney+ TV show. This film was OK but I don't expect a Marvel movie to be just OK. I think the Black Widow character and associated characters from her past would be better suited to a Disney+ miniseries rather than a big budget movie. Definitely one of the weaker films in the MCU but still worth a watch if you're a regular cinema goer.
2165,1,"A real disappointment I've been waiting at least 10 years for a Black Widow movie and this was a complete mess. Once again they seem to have exhausted themselves with making their social justice moments, they had to copy another film to complete the story. This time they appear to have copied Captain America The Winder Soldier.A bit of a mess and a real shame."
2166,7,"Black Widow Finally gets her Own Action-Packed Film An enjoyable Marvel movie packed with loads of legendary action, fair story and the awesome superheroes. Scarlett Johansson takes the role as Black Widow, who is an epic Marvel protagonist without any superpowers. The fight sequences in the film are stylish and the movement is skilful, but the ""acceptable"" story can be flat at times. However, fans of Marvel action flicks will surely adore Black Widow, despite the fact that it took a while for the character to have her own film.The film delivers a promising opening with a nicely-produced title card and credits. Although it does feel quite long and extended, it's usually entertaining when the story approaches the explosions, gunfire and action. Even though Black Widow doesn't have any superpowers like most other Marvel heroes, the film still keeps a similar pace for Marvel fans.This action/adventure tale also just isn't as great as expected. Even though the acting and effects are stunning, it isn't a fast-moving film and is occasionally just uninteresting. Thanks to the performances, action and fairly constructed story, Black Widow is another decent cinema-worthy movie that'll impress those who adore the epic action stories that Marvel provides.If you liked this review, check out the full review and other reviews at aussieboyreviews."
2167,9,"DONT BeLIEVE THE NeGaTIVE REVIEWERS Its funny because so many are giving reviews of 1-3 stars but whats Suspicious is 90% of them have only reviewed just Black Widow movie or maybe 1 other movie.Watch it and judge for yourself.Im a life time marvel fan and though Taskmaster wasnt exactly like the comics at all but it shouldnt take away from the movie itself.Then theirs these guys all complaining about female empowerment movies LOL and when i check their reviews 2 of them reviewed Birds of Prey(Another female movie), captain Marvel (Female movie) and Black Widow with 1-2 Stars. Clearly they are upset women are getting more of a push, The funniest review i saw had someone complaining that it has men shown as evil pigs or whatever and thats why he hated the movie LoL but lets be real ?? In the comics 90% of the villains are males so what they cryin about.Another complained Black Widow wasnt using her beauty and Sexy charm to seduce n charm her enemies but like cmon you know how much backlash could occur if the directors went on that direction? Suddenly many would complain its sexist or such historical Manly views on women. Their trying to change things from the comics cause the comics was all written back then during a different era in how things were : Example being all characters mostly were white, or females with busty hourglass bodies dressed in revealing outfits, etc.Marvel and DC is now in a new era and thus their are kany changes from the comics."
2168,9,"Action, stunts, great acting, fun, heart, sisterhood and hope! The acting is great. Florence Pugh is a star. Great action and fun, and the characters have a heart and a mind. In the midst of all the traditional of the action movie, emotions and human lives are said and heard. We loved it. I will watch it again for sure!"
2169,7,DONT LISTEN TO THE BAD REVIEWS I got disappointed reading the reviews that i went to the movies feeling down! But the truth is the movie was enjoyable! And i love that they finally talked about how the world is taking advantage of young children's.
2170,4,"Bored. Guess I'm outgrown all the fond and excitement of watching MCU movies since Endgame. But then again, maybe it was because this movie right here was painfully just bad."
2171,9,This movie was Way better then i had thought it would be I didnt think it was gonna be that great since no powers and all so i expected a james bond type of movie but it was even better then bond movies. Sure no crazy gadgets but the action was amazing.They did an amazing job using such short time to build up the backstory of Natasha and Yelena and then the beginning intro credits they started flashing through many scenes/images that all connected to how the upbringing/emotional/mentality of both Of them. It was very effective thats for sure.It gives u all these emotions as u watch the flashing scenes which brings u a sense of understanding of what they may have went through or experienced.The chemistry between Yelena and Natasha was actually pretty good. I enjoyed it very much as well as the Red Guardian too.Many funny moments and insane action packed crazy stunt work.I use to think a marvel comics movie has to have powers for the lead character or it will suck but this movie has made me consider differently. Some might say but Punisher had no powers but the action scenes werent as good even though it was just a tv show while this is a movie.Overall this movie has made me excited to watch Shang Chi thats coming out soon because if they can make this movie with lead character with no powers so successful then that movie surely will be amazing too.I really hope they bring back black widow in the future because Scarlet Johansson is the best!! Maybe they may try to bring white widow to replace ? But either way i hope they do! Cause it wouldnt be avengers without a hero with no powers on the team (not to mention shes got a nice fit booty whoops i mean body ^_^
2172,7,"It's really good, don't listen to others This movie is really good, action-packed, spy, thriller and family. Florence Pugh nailed her character, loveable, childish, deadly, emotional. Others like Red Guardian and Melina also shine through the movie. But they made some bad decisions here and there, changing Task Master and releasing it post Endgame is one of them. They should had made this earlier in Phase 2. But it's worth watching."
2173,3,"This was barely a Marvel movie and the characters are a joke. If you look at Black Widow as an over the top action spy movie without all of the Marvel characters, then it's mediocre at best. When you take into account this is a Marvel movie and you know the characters, this becomes a disappointment. I don't want to put too much time into this review, so I'm just going to add my main issues. Spoilers ahead.1. The biggest issue in this is that they ruined Taskmaster. They turned the awesome character and origin of Anthony Masters (Taskmaster) into the story of a girl named ANTONIA who was caught in an explosion and turned into a mind controlled drone by her father. Taskmaster is now ruined in the MCU and can never join it properly unless they forget Black Widow. The only thing in this that is Taskmaster, is the name and the fact the character can mimic moves, which by itself isn't the true character.2. Apparently Black Widow is more human than other humans? I say it this way because she's constantly falling 50-100 feet and catching ledges, hitting fire escapes and hitting the ground and able to just walk away without a slight injury. I understand this is a comic book movie, but they just didn't care. Usually they go a little over the top with how much characters like Black Widow and Hawkeye can survive while keeping it somewhat close to reality. Not here. It's like the writers said, ""Okay, Black Widow can now take the same kinds of falls, hits, etc. As a super soldier, but she's human."" and left it at that.3. Red Guardian was pretty fun, but more of a bumbling buffoon. I'm not very familiar with him or his backstory, but it was like he was in there as comic relief instead of an actual character. I can't say they ruined him because I don't know enough about him, but after his introduction I expected big things and they kind of just his wasted potential.There are more, but personally my main issue is with gender swapping Taskmaster. Unfortunately this is something that Marvel is probably going to do with a lot of characters. If you are going to make a female version of a character, at least STICK TO THE ORIGIN! Don't just create a completely new character and say that's the character now, because it's ruined. You could have literally called the character Blademaster or something and it would be a character different from Taskmaster, thus saving one of the best mercenary marvel villain's in the MCU."
2174,1,"Clumsy, boring and disappointing Trash too bad of a plot , characters are all over the place no clear objective."
2175,3,Love Black Widow. But the movie is a suck fest. The only reason I am giving it 3 stars because Scarlett Johansson is in the movie.. For a marvel movie is it disappointing. I dozed off in the first half. Never knew there can so much dialogue in an Avengers movie. Felt like a documentary on Black Widow's life.
2176,9,I don't even like the Black Widow!...BUT I loved this movie!Realistic story-line and the dialogue had me chuckling all the way to the end!Enjoy and just let it happen! :))) 9/10.
2177,4,Terrible. Don't bother. Worst movie of the Avenger series. Story very weak. Action scenes far fetched.
2178,2,"The Personality of a Cardboard Box. Where do I begin? Ahh, yes. The beginning.A movie that never seems to get better as you keep watching, it very quickly becomes a MCU near carbon copy of every MCU movie made. There is nothing that sets it apart IMO. All the best action scenes are in the front half & best light moments are also you guessed it, in the front half. The acting is very bland, no heart as expected in these ""superhero"" movies. Apart from Pugh who was very solid all around. Black Widow is a very predictable movie that seems like it doesn't fit into the larger scale of the MCU. It seems it's a good way to get Scarlett Johansson into the MCU for a bigger role later on. Disappointing & boring. Some action scenes are good & well done. But save you money & watch it when it's on streaming sites instead of at the movies IMO. You wouldn't remember this movie in a few months time. If I could describe the movie in 1 word. Bland."
2179,6,"Chick flick This movie is another comic made into a movie, this time Black Widow, and as the movies there is no explanation of the story, you just have to guess what's going on. Widows are young women who assassinate important people in order of some organization. The Black Widow does not comply to this organization anymore and goes her own way, to even bring down that organization. The action, acting, directing, not top notch, but mediocre-good. Compared to the last chick flick, Wonder Woman 1984, this movie is a lot better, but still a struggle to get trough. The first half of the movie there is an overload of action scenes, but they are all the same, women who roll around the neck of an opponent to work them down to the floor, over and over again, like it's the only move they have ever learned. Then there is a homecoming scene that goes on for ever and ever, so boring. And then off course the boss level end-scene. My advise, if you have nothing else to watch or to do, you could give this movie a try, if you never see this movie, then you have missed out nothing."
2180,8,"More Florence Pugh and David Harbour please. They were amazing. I thought the movie was a lot of fun. Jason Bourne type action scenes. Family road trip humor. Set ups for future MCU content, and to top it off, we see one last famous black widow interrogation.The family dynamic humor is what I loved the most. The poser lines, sitting up straight, did he ask about me."
2181,7,"Pugh = Stella performance 10/10 just for her! After the horrific Wonder Woman experience I was worried this would be much the same and fall flat.I did, however enjoy this flick. It was nice to emerge myself in some super hero movie even just for a few hours.What a standout Pugh was in this film. Such a surprise and I'm now a fan.Weiz was a let down and could bearly hold a Russian accent. Why they cast her I've no idea?Scarlett still did a decent job. But, the man who played her 'father' (I do not know his name) was such a delight and gave another amazing performance.I was so into this movie for 3/4 but then lost abit of interest. Some awesome action scenes though and worth the effort."
2182,7,"Florence Pugh was the best actress I was waiting for Black Widow and yesterday I finally watched it. I expected something more from the movie: I didn't like the main villain (I'm not talking about Taskmaster), but the Red Guardian was so funny and I really liked him. Florence Pugh and Scarlett Johansson were amazing. This movie isn't one of the best MCU ones, but I liked it."
2183,2,"Disappointing, except Red Guardian After all the talk from Scarlett Johanneson, it was evident that she was over compensating for a bad movie. Kevin feigi has done better movies before. Heck, even the Loki series is better than this and it's a TV SHOW. Anyway, I liked Red Guardian. Big fan of him from Stranger Things... Hope to see him in season 4."
2184,3,"Great acting and awesome CGI drag it up to a 4/10. As expected with Marvel movies the CGI is awesome, and the casting is pretty great.However, as much as the cast try, the story is just wandering and uncoordinated.I found the acting really very compelling, but let down by a story that was very much meandering. It feels as if somebody wrote a story based on their own ideas and interests, but forced for a fictional world they don't really know, and tried to squash it in between a few impressions of said world.Anyway, my feeling is that this is a story about a character from the MCU which really drags them out into a different universe, feeling very much like a fan fiction."
2185,7,"Florence Pugh killed it! Yesterday I finally watched this movie. I was waiting for it and I liked it. I expected something more from the movie, I didn't like the main villain (I'm not talking about Taskmaster), but the Red Guardian was so funny, I really liked him. Florence Pugh and Scarlett Johansson were amazing. Black Widow isn't one of the best MCU movies, but I liked it."
2186,3,"Even the action scenes were BORING I feel a director needs to be a certain kind to take exciting characters in exciting situations and make it boring. From the family scenes to fighting scenes to any other scene in general, everything felt stretched out and quite simply, a bore. Except Black Widow's sister's performance which was the only bright spark in this 6 hour long movie, and someone tried to ruin even that by giving her that post credits forcing funny down the throat fiesta.Would I recommend it just as a weekend afternoon watch with nothing else to do? Hmmmm hard PASS."
2187,3,"I fell asleep I'm sure others will have liked this movie. Different strokes for different folks but , I have to say, the fight scenes were convoluted. There was no buy-in and it didn't seen like part of an overall story ""universe"", more like a standalone movie. Maybe I am the the wrong audience but a female empowerment movie shouldn't feel like it was made to be about female empowerment. I don't watch Iron Man and think he's great because he's a man, I think it's because it's a good movie and there's an exciting story. My kids may like it but I couldn't even make it through the whe story."
2188,7,"Good Good start, a bit boring middle,good ending.Everything what a movie should be.2 problems: 1 its a kind of james bind movie not so much marvel, may put some people off.2 its a standalone story, phases 1 to 3 were building up to avengers and then infinitywar but now were are getting loose story(with tiny hints of building up something with way less hype) and that puts off more people i think."
2189,2,Too late only for post credit scene This movie is tooo late it was come to phase 1 or Phase 2 only post credit scene was good and some action scene. They have to make strong villain and strong red guardian.
2190,8,"They did justice to Natasha The movie carried the same pace from the start to finish. It wasn't rushed or anything. The theme of the movie was known from the start. They also did great justice to Natasha. Both Scarlett and Florence Pugh did a great job in acting. There were few places that were out of place and unnecessary, logic less, but still this movie isn't as awful as people are making it to be. It's like every other marvel movie."
2191,6,Black Widow Vs Harvey Weinstein Describing the movie in one sentence:High budget fictional movie re-imagined in the Marvel Universe about Black Widow Vs Harvey Weinstein in order to take down his oppressive organization while passing the torch to a new Widow.
2192,8,A well deserved sendoff Not your typical marvel movie. It has a different tone to it. It was a good movie with a bit of slow pace.
2193,2,Boring and too much action I found it kind of boring with a lack of good story.
2194,1,Not worth the wait Very disappointed with this latest marvel solo adventure this has to be my most least liked mcu film right behind captain marvel.
2195,3,"Pretty sad it turned out this bad Spoilers!I watched the movie and then I looked at the overall rating which was really high to my surprise. I could honestly say it is the worst Marvel movie I have ever watched.The villain had some cool elements to her, but the helmet had some super unrealistic and unnecessary damage on the sides which threw me off. It honestly feels like they made it bad on purpuse, because of how close the shot of the helmet was. The jokes are super bland, but the only part of the movie where I laughed a little was when David Harbour thought he had an earpiece."
2196,7,"Cool fighting and action scenes! A good entry in the MCU, but would have been better suited if it were released right after Captain America: Civil War (for which it is a direct sequel that immediately follows it), since it was a little confusing putting myself back in the mindset of that MCU time period :-("
2197,7,"A bit disappointed. The actions are good and all, the story is ok, the cgi is a bit of a mess. Overall, it just feels different from the rest. I kinda missed how the phase 1-3 ""movies"" made me feel. I sure hope the Eternals and upcomming more will be much greater than this though."
2198,9,"Great movie! The story and plot of Black Widow felt exiting and engaging at all times and was very fast paced overall with the exception of some slowed down areas that implement some nice character development. The action was well choreographed and the jokes generally landed pretty well and we're quite funny. The soundtracks by Lorne Balfe was excellent and really helped to build tension. The cover of Smells like teen spirit during the opening credits is also amazing. The only complaint I have are with the villains. Taskmaster was a diabolically depicted and had more to do in the avengers video game. I felt like the reveal of their identity was lacklustre and I'm sure most people guessed who they were before it was revealed. Dreykov suffered from a lack of screen time but I felt like he was good in his scenes. The movie felt like it came too late and knowing how Natasha dies already takes away some of the tension as you know that she can't die. The new characters were great. The red guardian and Yelena. Overall, Black Widow is a great movie and I would highly recommend!"
2199,3,WASTE Waste of 2 hrs. Not worth waiting 1 year. Expected better storyline. Weak characters.
2200,8,"WOW!!! Black Widow really deserved her own Movie. And this was amazing!!! It's different from other marvel movies, and really worth to watch!"
2201,4,"Not upto Marvel Level. Quality of Story, ACTION, Cillian all below average. Injustice to Scarlet."
2202,5,"Prosaic dialogue The plot was weak, and we have seen much better actions for Natasha in other marvel's movies. In short, Natasha was a main character in avengers movies and she deserved better!"
2203,6,"Not as Bad as Most Reviews Will Make You Think. Yes, the movie is not one of the finest in the MCU but it is still enjoyable. It is not a movie that will get you sleeping while watching. Plus, it has some fun moments. I loved the opening theme song, which got me invested into it. I loved Yelena character and the fight scenes with Antonia were really good. Yes, they could have done much better but it is definitely worth watching. And given the quality of movies these days, I don't see why people are too harsh on black widow. Go watch it and be the judge."
2204,10,"A great movie Don't listen to the DC fans. This movie is one of the best ones I've seen since the pandemic started. You should definitely watch it. It is emotional, enjoyable and intense. It adds a lot to black widow's character and makes her death seem even more sorrowful. It is unjust that imdb only gave it a 7.1 when it clearly deserves higher. Read its reviews on other websites and they are much more positive. I think you should definitely give it a go."
2205,3,"I did not like this at all Yawn fest at best. Gave up caring after Uber distressing child exploitation at start of film. Awful characters who you don't care for particularly the child trafficking parents....Such a dark and depressing back story should never have been glorified or turned into a long, slow, depressing movie."
2206,10,HOPE 4 THE FUTURE!! YOOOOO THIS MOVIE SLAPPED!!! It had EVERYTHING!! It got dark but kept its humor well!!! DUDE I PRAY MARVEL MOVIES ALL START BEING THIS QUALITY!! I usually think they are just fun but I actually cared about the characters and the story. LIKE DANG!! The action was so entertaining and felt rawer and Ms. Romanoff got to be more of a PERSON?!?!?!! Obviously it wasnt all perfect but I am just glad that it was better then I expected and far more substantial then the 3 Ironman movies I sat thru cant believe I had to wait this long smh. No shade to Mr. Stark but god I'd give up all his movies all of Captain Americas and most of Thors for another one of these!!
2207,1,"Could have been better 2 hours of cringe, complete waste of time.Not only did it take a hundred years to get released, it took forever to get to the end of the movie.Terrible cgi, weak plot... c'mon, I could even tell how terrible the movie was going to be when I watched the trailer."
2208,6,director??????? I do not understand why Marvel continues to choose the worst directors.
2209,6,"I wrote a great long review, then turned my phone sideways... Anyway.I had a whole review typed and it got erased, but in hindsight I can just make it more brief.It's not as bad as the reviews say. Some actor perforneances made it stand out to me(Pugh+Harbour). The writing is not perfect but, its still better than most current 21' movies. As a big Marvel fan, its a bit underwheling but still not bad. Worth the watch."
2210,7,"Solid. Not the best Marvel movie, but not the worst. Had all the Marvel fixins. Great action! I sometimes like these more pedestrian movies from Marvel that don't involve too much of the ridiculous powers...for example Winter Solider. It's more realistic and this was that. Love the first half of the movie from the Ohio scene to the Budapest scene. The movie starts showing signs of fatigue when the whole family gets together at the pig farm. I also find it odd that this organization only focuses on female soliders."
2211,6,"I waited a year and a half for THIS? Don't get me wrong, it's pretty damn hard if not impossible to beat IW or End Game. There are other titles that are even really good like Civil War. This was not even close.The main complaint I have is the waste of a classic villain. Taskmaster's real name is Tony Masters, not the complete mess of a new character origin that they created for NO REASON. This has major Iron Man 3 vibes in a way with the Mandarin treatment. Not only did they needlessly butches a beloved Marvel character's identity but they're only in the movie for what feels like 10 minutes?! What even is this??? I get it, it's not Thanos but REALLY????Next on the list, we have the typical ""Trailer Syndrome"" where 90% of what you saw in the trailers was the best of the movie. There are a handful of decent scenes (action or not) that aren't crammed into the trailer, but ultimately what you saw is what you got. This again includes 90% of what little we see of Taskmaster, who I will remind you is NOT actually Taskmaster but a complete reinvention to fit the movie's narrative.Moving on with the issues we now have bad Russian accents. Draykov was good, very convincing performance and accent. Everyone else's? Trash. I'm sorry but it's true. It was almost comical. If you're going to have an Avengers spin-off with ""Russian roots"" then at least make the cast more convincingly Russian. It's almost like they all took Rosetta Stone for two weeks and said ""I got it!"" Harbour's is the worst, it's almost like he was just trying to be funny.Lastly I will leave you with this. Why? Just why? What were they thinking when they shipped this? The movie feels so rushed and incomplete that it's just an embarrassment to even call it an entry to the Avengers series. The only MCU movie to date I haven't seen is Captain Marvel which many claim is the worst, but my God... this cannot be much better if that's the case. I understand Covid likely had an effect on production and this and that and blah blah blah but still... how did the billion dollar prowess of Marvel and Disney say ""yup looks good let's print this"" without even questioning all of the things above? It's honesty laughable.On the plus side, Scarlett (like always) killed it. She basically carried the movie which otherwise was mediocre. Without her I swear I would hit 4/10 without even thinking about it but she really shined. You could tell she enjoyed making this and continuing to breathe life into the character.The CGI was good but not nearly dynamic enough for MCU glory. The action was good but definitely unsatisfying. So many opportunities missed. So many missteps that could have been easily avoided. Yelena, while fitting into combat well and mildly entertaining, had many half hearted attempts at humor that mostly fell flat. Strong start that just goes slowly downhill into smoldering disappointment.One more time I'll say it. You had one of the best villains in all in the comic universe and completely botched it. Taskmaster got the Black Mask treatment with unlimited potential but not nearly enough screen time.What a shame."
2212,8,"Don't understand the bad reviews This is not a send off movie. Black Widow was already dead. This is to give the audience a better understanding of her character and introduce a new one. It is a much needed origin story and I believe it is told well. It is a different style of Marvel film than we are use to, it plays more like a James Bond film especially in the beginning. I think this is a great installment in the series. I can't wait to see more of Yelena and salute Scarlet Johansson for giving me some many good movie going memories."
2213,6,"WE ASKED FOR THIS ""Black Widow"" shows how talented its actors are. That and the action scenes, however, aren't enough to make this a great movie. This movie is also a bit pointless, especially with where Romanoff's story went in Endgame."
2214,5,"Huh Short and simple, I could've wrote this. Do yourself a favor, watch it in 3D. The 3D visuals overshadow the plot. It looks like ScarJo mailed it in."
2215,5,"IN SHORT, A PIECE OF GARBAGE Natasha Romanoff, aka Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy, and the broken relationships left in her wake long before she became an Avenger.The movie has a somewhat good opening scene which will give you some expectations of being a good thrilling action superhero film. But, you will disappointed. The movie is littered with unnecessary jokes and melodrama. You may end up snoring during the second Act. When it comes to the third act - making, production and VFX quality is heavy and you may find it interesting to watch, but still it may fail to create a significant impact on you. The major reason behind that is due to the poor background score, BGM should have the capability to penetrate into the viewer's mind.The entire movie is soulless and hollow. Ineffective direction, cliche writing and a crappy background score is what fills the major chunk of the film.Not recommended!"
2216,7,"Don't believe the haters I'm seeing a lot of one star reviews, which is ridiculous. I'm assuming these are the same bitter incels who tried to bring Captain Marvel down. It's as if their fragile masculinity is threatened by a comic book movie that isn't full of shirtless muscle men. Maybe these reviewers have other issues they're working through. It'll be ok, little buddy.As far as the movie goes, is it Marvel's best movie? Absolutely not. Is it the worst? Not even close.The movie is cast perfectly, with Pugh and Harbour as standouts. The action sequences are great when they're on the ground. Some of the aerial stuff was very over-the-top CGI; however, scenes contained excellent fight choreo and great stunt work - reminiscent of the Bourne series. There were effective smatterings of humor and some heavier moments when Natasha and Yelena discussed their Red Room training.A lot of Marvel purists were disappointed by the re-working of Taskmaster, and while I do see this as the waste of an opportunity to introduce a more comic-faithful version of him in the MCU, I do feel that the villain was fairly effective within the plot of the movie.I think the ending and post-credits scene leave some interesting avenues for the MCU to explore, and I look forward to seeing where they lead."
2217,10,"Awesome Adventure! What an awesome movie to enjoy! Seen it with my friend!, Didn't think I was gonna be into it but I surprisingly was!!!!:)"
2218,2,"The final screenplay looks like it was somebody's unedited rough draft I am a huge Marvel fan, and it pains me to say that the great Taskmaster's first (and probably only) appearance is the first time I'm giving any of the MCU movies any rating less than 6/10.No effort at all was put into making this script or choreography believable, understandable, or even bearable. Marvel basically just needed to recreate existing good movies and it would have done well. The cinematography and fist fights were so obviously trying to mirror the Bourne movies, but the writers/choreographers didn't seem to realize that those movies did well because they had well thought out and intelligent action scenes. Black Widow had so many impossible physics moments it was embarrassing.The story was similar. There are tons of good spy movies, but this one never really explained the point of any major plot points, and the explanations they did give were either convoluted or they were told in such a disjointed manner that the point was unclear. Meanwhile it took a ridiculous amount of time to redundantly explain minor details. The supposedly well-trained spy sister was an idiot for risking 100% of the antidote in 1 move. After that move worked out, there should have been a huge conflict as the liberated minds took sides and/or tried to figure out what to do next. Surely the villain wasn't stupid enough to completely abandon the previous brainwashing techniques to rely solely on some experimental chemistry that allows people to create the antidote even while they are supposedly under complete control, right? Well he did try to protect himself from a team of elite snipers using a method that only works when his enemies are within a couple feet (a meter) of his body, so maybe he really is that dumb.But the movie's biggest problem by far was how they completely wasted Taskmaster. She could have *easily* been the main villain in a full Avengers movie with some *epic* buildup and suspense as she learns their moves and starts beating them at their own game. Instead they abandon all tension and degrade her down into yet another emotionless and motiveless karate master, as if the MCU doesn't have enough of those already. Because they trashed the character, it made the gender change (he's a male in the comics) seem like pandering moreso than actually promoting diversity. Also, the villain put a ton of emphasis on the fact that Taskmaster was controlled by a chip in her brain, not the same chemical treatment as the other assassins, so there's no reason why the antidote should have worked on her.The helicarrier crashing scene could have been cool, but instead they ruined all of the cool moments by adding absurdly unbelievable moments like Black Widow easily catching a hand rail with her bare hands after a full speed 50 ft drop. It would have been pretty epic if they had cut all the Taskmaster scenes and replaced them with an extended helicarrier escape scene in the same style as the newest Tomb Raider games/movie. Could have really solidified Black Widow as a badass human instead of the plot-armored tensionless popcorn action that they gave us.The best parts of the movie were Pugh's (Yelena) performance (even with the occasionally cringe-worthy dialogue she was given) and the Red Guardian, who was truly funny and could have been even funnier in the hands of a competent screenwriter."
