,Rating,Reviews
877,7,"Flawed and fun. I enjoyed Ant-Man & The Wasp way more than the first film right off the bat. It has no origin stories or any boring mumbo jumbo you'd expect within an origin story.Ant-Man is a lightweight compared to the other heroes in the MCU. Therefore his stories are smaller in scale and more personal, making it a palette cleanser for anyone who was depressed after Avengers: Infinity War.Paul Rudd I felt was able to do more with his comedic chops in this one than in the first. I liked where Scott Lang was at during the events of this film and it's fun to see him entertain himself while he's in house arrest. Evangeline Lilly is able to show him whose boss in this film and she's more than capable of holding down her own in all of her Wasp scenes. I did feel their romance was off to a good start, until she kissed him after he fainted when he was Giant-Man for too long. It felt slightly rushed and unnatural, but that's just me.Michael Douglas is not the walking exposition he once was in the first film. He still provides it, but he's got more to do with both Scott and Hope in the search for her long lost wife, Janet played by Michelle Pfeiffer. She has very little screen time in the film, and I understand that the film revolved around reuniting with her so it worked well in that sense, but the problem I had was her ability to heal Ghost's phasing. Obviously it's only temporary, but I found that part of her character extremely corny. The film does have a lot of science mumbo jumbo, but it's self aware enough to poke fun at itself.Now speaking of Ghost, I didn't love or hate the villains in this film, to be honest there really wasn't a villain. I didn't mind Hannah John-Kamen's performance, but I had a problem with her character creatively. If she was recruited by SHIELD, where was she the entire time? In Captain America: The Winter Solider, why didn't SHIELD just send her and Winter Solider to take down Cap? Now perhaps she was kept way in the dark, that not even Fury had access too, or even HYDRA, but that wasn't even mentioned or elaborated. I didn't think she needed that kind of exposition. I liked Laurence Fishburn in the film as he takes up the father-figure like role of Ghost. I expected him to be a cameo of sorts but it was a nice surprise. Walter Goggins does his thing with a Southern accent, but ultimately I didn't feel like his role was necessary in the film.Other cast members are great, I really liked Randall Park as FBI agent Jimmy Woo. Aside from Michael Pena, I did feel like TI and Dave Dastmalchian's roles here were smaller and I wouldn't have minded seeing them a little more. Comedy this time is a lot more tamed. It still had a lot of that annoying Marvel humor, but overall I was able to tolerate it a lot more. Pena I'd like to mention tones down his Luis a little more which was nice to see as I wasn't a huge fan of his character originally.I think the action is way more amplified in this one than it was in the first. Not to say the first film didn't have great action, but I appreciated that they didn't try to redo what they did in the first film. They spiced it up a little with Ghost who phases more than Vision ever did in his screen time so far in the MCU. It was nice to see Ant-Man go giant again and Wasp's fight scenes are kinetic and full of energy. Shrinking scenes are fantastic and the usage of ants are still fun and unique.Peyton Reed does a commendable job and the film like I said is a nice change of pace after Infinity War. It's certainly not Marvel's best film, but it is leaps and bounds better and more enjoyable than the first.Obviously you want to stick around for the end credits. The last one is a gag, but the mid-credit one is what got my blood flowing.7/10"
878,8,Casual fun A great movie to watch if you want to experience a fair share of laughs and just relax a bit. The jokes pretty much hit the spot and the movie never tries too hard with its conedy.
879,9,"Quantum In Size Yet Colossal In Fun! Just like the first installment of Ant-man, I didn't expect much, and yet again I was unexpectedly impressed; but this time even more so. From the Ant-man suits to the overall environment and surroundings, plus the colors and textures graphically used looked quite raw and fresh. Most of the CGI looked crisp and consistent with only minor hiccups, but they were so minor that their not even worth mentioning.The cast itself flowed quite nicely. Paul Rudd did such a phenomenal job that you can't think of anyone else playing Ant-man, from delivering a fair amount of zany humor, to some of his serious moments, Paul Rudd hit it out of the park. Lovely Evangeline Lilly aka Hope Pym, daughter of Hank Pym - was nothing short of noteworthy. Although she's 'kind of sort of' Ant-Mans sidekick, it should be the other way around. From portraying a vibrant and savvy Hope Pym, to the most impressive fight scenes, Evangeline more than delivered her part as Hope Pym. And Michael Douglas as Hank Pym, what can I say except that it's Michael Douglas, enough said - he was simply brilliant! As for Hannah John-Kamen as Ghost, I will admit it took me a little while to get use to her as ghost, but eventually I came around and really started relishing her performance. Some of the main side characters like Laurence Fishburne as Bill Foster & Michael Pena as Luis, brought two totally different personalities to the film yet executed their parts thoroughly & fittingly!I can't believe that I enjoyed this film more than the Justice League film, why am I even bringing this up (Antman and the Wasp vs Justice League), it just goes to show that if Ant-man was more gratifying than the entire Justice League (film), then that in and of itself conveys just how good Ant-man and the Wasp really was. And I'm not even being bias, as a matter of fact I've always been more of a DC fan, in the comic book world DC still knocks it out of the park, but when it comes to the big screen, Marvel's simply that much better.Go see Ant-man And The Wasp, Quantum In Size Yet Colossal In Fun!"
880,4,"Not as good as should have been Awaited squeal... did provide the canon connections all been waiting for...did preserve linage and forecast into next stories...yes, did all that housekeeping stuff (used word ""stuff"" so maybe have a chance to fit with new mentality of moviegoers). But, speaking of content, speaking of mentality of script recipients viewing movies, wow, was like the first movie played in reverse. Same devices and, the masses loved it (of course they did! Look at the bro. trucks and fast and furious cars in the parking lot). But, content... So, Ant-man was arrested for... helping the world (in Civil War movie, which is another standalone issue... fighting aliens in cities, things blow up, let's have an accord to prosecute. Fine rational thinking there... really?)And same recipe as first movie, with interjections of hilarious moments like...Scott playing digital drums when cops walk in..., wow, amazing. And, speaking of bland & predictable... character of Paul Rudd... just basic, easy-going, it's all good, family ex-con, electrical engineer basic fun loving Cali dude.Everyone wants more of that. Of course they do."
881,1,"What I expected. So I just saw Ant-Man and The Wasp and I have to say I'm not disappointed but it was not as great as everyone says it is. For starters every action scene in the movie is in the trailer and pretty much all of the comedy is in the trailer plus he jokes just went good. This movie seemed as though the writers ran out of ideas in the middle of making this movie it's just my thought, plus the after credits scenes sucked everyone said that it's mindblowing and just take a few guesses and you know what the scene is. But besides that this is not is a terrible movie or a great one if you don't feel like going out to the movies then don't waist your time at this one."
882,7,"More action - less ideas. Shortly, without spoilers. Despite critics praises about how good this film is, personally, I feel some disappoint. Overall film is focusing about family members reuniting. From one side we see how Scott Lang trying to return back to her daughter after FBI puts him on home arrest(outcome after Civil War). From another side, Pym family, Hope Van Dyne and Hank Pym who are trying their best to return Hank wife, Hope's - mother, from quantum world, where she was locked for more than 30 years. Obviously the weakest thing in Ant man and the Wasp - it is the scenario. We does not feel any tension and threat to our heroes during their mission. The sequel doesn't have strong and solid villain. We have some short sighted and weak Tech mafia who chasing our heroes fin order to get their tech developments. We have comedy FBI agents who chasing main heroes. Of course, there is Ghost, but the more we understand and learn about this character, the more questions we ask our self, are she really so bad and her actions are? Yes this film is full of action scenes, which show to us more Pym technologies, and it also has more comedy scenes then in first movie, but we can't said it is much funnier as it was ""Thor3: Ragnarok"". Joke on joke, actions scenes and jokes inside of them, moment of some small tension and jokes again, after a while it really gets boring. Only scenes with Mikael Pena character bring joy every time when we see him on the screen, oh yes and of course Randall Park - everything he say and how he say - is it hilarious. Paul Rudd - absolutely the same, as he were in first movie and Civil War. Evangeline Lily got more screen time, well yes, because she is the WASP(!) and she is one of the main characters, and because about 80% of all actions scenes in this movie, include her character. Hannah John-Kamen as Ghost, i don't know, her personage is mystery for me, empty place, i can't say i like her, but that's probably because of script and not about her acting skills. Once again main villain in ANT MAN and the WASP is screenwriters. Their lack of ideas and maximum interest on actions scenes, instead of dialogs and building new strong characters, poses last Marvel movie as a typical summer blockbuster for people who just wants to came in cinema to eat some popcorn. PS:God, i already want to hear review from CinemaCins."
883,2,"This film is a sappy ploy to get women and kids in the theater Sappy and saccharine in its blatant attempt to get mom into the theater with her kids, which when you think about it isn't a bad marketing ploy since we all know mom decides how the family money is spent.But although I loath super hero movies as the over-produced, 2 hour cliche's they are, this one put me off from the start. We have the non-threatening Paul Rudd flitting about the screen like some pre-pubescent boy acting like a child with a child.And finally the scene of him killing time and playing some more after the Feds toss his house was enough to make me want to watch Reservoir Dogs, just to restore some sense of balance."
884,8,"Fun Family Movie This is a great family movie. Nope, it's nothing like the traditional MCU movies but it is fun to watch. By the way, it' very funny. TI was very funny."
885,9,Great movie! Very funny and better than the first! Awesome! Keeps the attention throughout the movie.
886,8,"Good things come in small packages The quantum realm is of interest to many people. A way to find Janet(Pfeiffer, making the most of very little screen time, great chemistry with her family) to Hank(Douglas, his temper toned down... for the better) and Hope(Lilly, an equal co-star, proving beyond a shadow of a doubt that women do deserve representation(as if it wasn't already obvious...) here. Finally the MCU makes one a lead, and half the title of a movie. Badass, with a heart, and a great partner). Lang(Rudd, the everyman, a great father) wants to help them out, but is worried about his house arrest following the events of Civil War. So they have to hide him from the FBI. At least his ex and her fiance now love him like his daughter does. I guess they're passionately Team Cap? I mean, last we saw them, they were like, ""just don't break the law and lose time with your little girl again"". If they asked ""did you even think about Cassie when called to Germany?"", they can't have been very happy with the answer that he said ""I'd be working outside the law? A wanted man? what else is new?"". I figure it was considered a funny contrast to the first one. I agree, and I'd add heart-warming. I get if some hate it, though. It is inconsistent. Anyway. To Ghost(John-Kamen, compelling, with a tragic backstory, dangerous, willing to go to extreme lengths to save herself from pain and dying soon), it's a way to stabilize her from the phasing that she can barely control, and continues to take a toll on her, physically and emotionally. And to Sonny(Goggins, always worth watching), it's a way to get rich by having access to something a lot would love to use, and no one else can control. His presence means there are several groups of armed men for the heroes to defeat. That's an element that almost always improves these flicks. These are more antagonists than villains. Basically, all three(well, the feds just want to catch them in the act) of these individuals and groups try to get, from the good guys, the vehicle and tunnel that allows accessing this mysterious dimension.While most of the action, including the best of it, is in the trailers and TV spots, it's fun, creative and exciting, in how it uses the shrinking and growing. There is now no less than 3 people who can do it, and it's done to buildings, cars, at least a dozen man-sized ants(at least one of whom is seeing casually engaging in human activities. Bet you thought that drumming one you've seen the marketing was a dream sequence), and the occasional everyday object, all to memorable effect. This keeps to a fast pace, and the jokes(less messy than you'd expect from 5 writers) tend to land, which helps distract from the straightforward plot.This earns the PG-13 rating. The parents guide on this site has details. I recommend this to those who agree that, after Infinity War, we needed something more light. If you don't think so, I can understand - and honestly, this can essentially be skipped. just look up what the mid- and post-credit scenes are. It's a fluffy dessert after the gourmet meal that film was. And hey, Avengers 4 is less than a year away. 8/10"
887,7,"Funny and fun! ...But my least favorite MCU movie - 68% (Favorable) I did enjoy this movie. It was funny, had really cool effects, fun action scenes, and a few heartwarming moments. However, I could say the same things for every other movie in the Marvel Cinematic Universe. The Incredible Hulk was always my least favorite Marvel movie - it was the only one that I didn't actually like and think was good. I still don't think it's bad and enjoy it quite a bit. That is sort of how I feel about this movie and I think it may actually be my least favorite MCU movie.I liked the original Ant-man- I thought it was pretty good but even then it was in the bottom 3 MCU movies for me. This movie is very much like the first, but not quite as good. Like the first, this movie is pretty self-contained and light, but it feels like it's juggling a few too many story lines which consequently takes away from the main narrative. Hope is probably the brightest part of the movie, and Micheal Pena delivers most of the good comedy, but Paul Rudd himself doesn't really stand out much. The main villain is decent but felt rushed and Walton Goggins was completely wasted. Throughout the movie I was mostly just mildly entertained. In fact, the most excitement I felt was waiting for the mid-credits scene. The post-credits scene however was a waste of time.Overall, this is another fun MCU movie, but a pretty forgettable one that doesn't do much to justify it's existence."
888,7,"Fun Just two months after having premiered ""Avengers Infinity War"", ""Ant-Man the Wasp"" is the movie that Marvel Cinematic Universe needed. Unlike the boring ""Ant-Man"" feature that came and went three years ago, the two hours you'll spend running around with this Marvel's Ant, is fun and as an action comedy, this movie hits all the marks. It's imaginative, full of action and has great visual effects. Marvel Studios succeeds this time and this sequel makes it clear that in the future, Ant-Man could become an even more important character for them. Paul Rudd is amazing and director Peyton Reed does a good job. ""Ant-Man and the Wasp"" is another great example of what comic book movies should be: a lot of fun."
889,10,"Freaking AWESOME Loved this movie so much! It was awesome, funny, and entertaining the whole way through. I don't have one bad thing to say about it. I wanted to stay in the theater and see it again. Highly recommended!!!!"
890,7,Good follow up The movie is a bit random and slow but it's very entertaining and funny. You have to like this kind of humor. I think Paul Rudd does an amazing job.
891,10,"Better than the first! This is not your typical MCU movie. In a time when superhero fatigue is beginning to show its teeth, it is nice to see a little change of pace from the typical ""hero vs villain"" playbook. I thoroughly enjoyed this movie more than I thought I would. Plus, the post credit scene will blow you away!!"
892,9,"Loved it. Everything about this movie was well executed and perfectly timed after the heavy ending to IW.The relationship between Scott and his daughter is truly epic and much like my own relationships with my girls. (Some idiot actually said those scenes were cheesy ???? Must not have daughters. If he does, I'd question his parenting).The movie had solid laughs. Good action. And an engaging storyline. It's supposed to be entertaining, it's not meant to be cinematic art. ITS SUPPOSED to be tongue in cheek. He's the superhero that only means well but is cursed to always make the wrong choice.If you want a more upbeat flick with good laughs and action, then this is the movie for you. Think Lethal Weapon 2."
893,10,"Marvel Nailed it again! I'll be short. It's your usual Marvel film. It's well-Written, with great Characters, lots of Laughs, and some great action. The film easily stands on its own. But at the same time, the End ties in directly to Infinity War. Great Film! Enjoy!"
894,6,"A jovial romp - but largely inconsequential. Coming only a few months after the intense behemoth that was Infinity War, the second Ant-Man instalment, and the 20th entry into the Marvel Cinematic Universe (MCU), serves as a much needed, light-hearted come down. It's not completely inconsequential-the movie's quantum realm potentially having big MCU ramifications (and stay during the end credits)-but the story of Scott Lang (Paul Rudd, entertaining as ever) reluctantly returning to a life of heroics after two years under house arrest is more diverting than essential. Where its strengths lie is in character; the elevation of Hope Van Dyne (Evangeline Lilly), aka the Wasp, from love-interest sidekick to fully-fledged partner generates increased opportunities for witty repartee and interesting character decisions, not least revolving around Lang's desire to balance fatherhood with Avenging. Lilly also adds an additional level of badass-ery, outshining Rudd in the hand-to-hand combat and arguably given the lion's share of the 'hero shots'. A first act restaurant-set dust-up very quickly cements her fighting status at expert. The action set-pieces in general are delivered with the expected level of whimsy, a lengthy car chase throughout the hilly streets of San Fran offering some amusing shrinking moments complete with hot-wheels sound effects. Unfortunately the tongue-in-cheek tone doesn't cover for all flaws, chief among them Walter Goggins' embarrassingly one-dimensional black-market baddie who seems to have walked in direct from an episode of a cheesy 80s TV show. It lacks the scope and sheer awesomeness of other MCU outings, but with a winning lead duo (and another hilarious performance from Michael Pena as Lang's fast-talking ex-con pal Luis), Ant-Man and the Wasp is a jovial romp that'll put a smile on your face."
895,8,"Ant-Man and the Wasp Teamin' Up! With Avengers: Infinity War behind us, I was expecting Ant-Man and the Wasp to offer a much-needed comedic boost to the MCU. Thankfully, that is exactly what I got. A feel-good, undemanding ride that benefited from its funny cast and where all the jokes hit the right note. Scott Lang (Paul Rudd) and Hope Van Dyne (Evangeline Lilly) worked decently together, neither character ever taking away from the other's arc, while side-characters benefited from a plethora of comedic moments. Now was it perfect? By no means, unfortunately most of the action had been spoiled in the trailers beforehand and there was the annoying Marvel villain problem. While Ghost (Hannah John-Kamen) had a certain flair to her both in and out of her awesome suit, she didn't really bring much to the table. Also, some of the quantum-realm mumbo-jumbo boggled minds and made little sense. The final flaw in my opinion was Michelle Pfeiffer's Janet Van Dyne, who had very little, if nothing to do. In the end, Ant-Man and the Wasp was an insanely entertaining superhero summer flick that bested the first and let its characters grow in one way or another, with some missable flaws scattered throughout.The good: -Inventive action -Paul Rudd's, Michael Douglas's, Randall Park's and Michael Pena's comedic moments -Cool tech -Awesome costume design, especially for the villain, Ghost -Cassie Lang was an excellent supporting character -Hope Van Dyne added a cool team dynamicThe bad: -One-off villain -Laurence Fishburne was a little underutilized -Predictable story -Janet Van Dyne's role -Spoiled action"
896,7,"7.5 Funny Movie With An Alright Plot The first Ant-Man was a pleasant surprise even though Edgar Wright left the project. It brought a unique experience to the MCU. This movie provides a welcome change of pace after the darker Infinty War. This was a movie that you could just sit back and enjoy. The action was fun and the humor felt natural. The story was where I had some issues. It takes a bit to get going because the film tries to catch you up with what everybody's been doing since the first Ant-Man. The ending had some problems too. It felt a little too perfect until the end credits. Ghost was an ok villain with a great performance. Sonny Burch however stood out in a bad way. There was really no arc for him. The wasp was a good complement to Ant-Man. The two worked well with each other with some great team up fights. I wish they could have used more of Scott's knowledge from his criminal days to aid in the mission. Scott being an ex criminal made him unique from the other heroes. The Three Wombats were still the standout characters just like the first one. They made for some entertaining and funny scenes. Overall, the movie is a fun time and I can't wait to see it again on Blu-Ray."
897,6,"""Ant-Man and the Wasp"" just leaves too little of a impact Ant-Man had a complicated beginning when it first came out in 2015. While it was credited to be one of the lightest and airy of the MCU films, at the same time it suffocated under the shadow of its other game changers the released before it. And after Avengers: Infinity War, I felt like Ant-Man and the Wasp would be a nice time to take a breather after the events of the film.The film takes place shortly after Captain America: Civil War, where Scott Lang (Paul Rudd) is in house arrest from those events. Hope Van Dyne (Evangeline Lily) reaches out for him to help them find her mother who they believe is still in the Quantum Realm after many years.This film made me appreciate Paul Rudd's personality and his charisma that he brings to his character. Hope is given a solid majority of the runtime to show off her range of emotions and ability to fight back and prove her strength. Michael Pena makes a return and brings all the likable things he offered in the original despite not really providing much to the plot like last time.While after having villains like Killmonger and Thanos proving that better villains were coming to the MCU, Ghost in this movie comes to break that hot streak. While she has interesting powers, her motivation feels a bit too complicated. Also there's another villain unrelated to Ghost that feels more like a road block than a actual threat. There's one impactful moment in the end that feels rushed and never explained how or why it's even possible, which is strange given everything else in the movie is over explained.The conflicting feeling I have for Ant-Man bled over into Ant-Man and the Wasp. While I credit the film for its smaller scale and breezed tone, I feel like it gets drowned out by just not leaving as much of a emotional impact as they should. It's never a bad film, it just sometimes feels too till you almost don't see it in the bigger picture.By the way, your REALLY going to want to stay for the mid-Credits scene for this one.Rating: 6.4 / 10"
898,4,"Way, way too much plot and too many non-essential characters sharing the screen Don't get me wrong, the large cast thing can work--if all the characters are interesting and have a point. Not to give anything away, but there's a sub-plot that takes way, way, way too much time.You need one hero, and one villain. Anything beyond that is just waters things down. This movie meanders all over the place to no good point.I liked the first movie, but I was tempted to walk out on this one more than once. In retrospect, I wish I had. They should have made a buddy movie with Rudd and Pena, and left it at that.One question... Why is woman being a jerk considered being ""strong""?"
899,10,"good enough for vacations It is a funny and enterteinment movie, good for going with the family and enjoy for this sason, good visual effects, I like when the heroes are for getting you fun and not for depress you like other heroes movies, well done"
900,8,Great Sequel!! Thought the story line was wonderful!! Truly entertaining. The entire cast did amazing. Thanks guys :)
901,8,"In a word...fun By this time, either you are ""in"" on the Marvel Cinematic Universe or you are ""out"". If you are ""out"", there's not a whole lot that I (or any other reviewer) will be able to do to change your mind. Which is too bad, for the Marvel Cinematic Universe is a pretty fun ride. The folks at Marvel ""have it down"" and I can't remember the last time that I was disappointed by a Marvel movie.And that goes for the latest installment - ANTMAN AND THE WASP.Starring Paul Rudd and Evangaline Lilly as the titular characters, ANT-MAN AND THE WASP is the follow-up to 2015's ANT-MAN and (more directly) 2016's CAPTAIN AMERICA: CIVIL WAR. It also answers the question as to why these characters were not involved in the other Marvel movie this summer - AVENGERS: INFINITY WAR, Part 1.But, like most of the Marvel films, the plot doesn't really matter, it is the characters and the situations they are put in that matter. And, in the case of this film, the word I would use for both is FUN.Starting with bickering stars Rudd and Lilly. They do the ""frenemies with a no-doubter mutual attraction"" thing very well. They play off each other smartly, with Lilly's common sense, physicality and ""cut the crap"" attitude in vast contrast to Rudd's ""man-child"". Both are winning presences on the screen, with Rudd's natural charm jumping at you in places where (if it didn't) his character would seem like a jerk.Joining in the fun is Michael Douglas as, basically, the referee for these two. He looks like he's having fun - despite himself - and really comes into his own with his character. Randall Park does a fun turn as a Federal Agent charged with keeping an eye on Rudd's character and Lawrence Fishburne brings ""Morpheus-like"" gravitas to his role as a fellow scientist.But...like in the first Ant-Man film...the characters that steal the film are Michael Pena and his two dim-witted assistants, David Dastmalchian and T.I. When any one of these three (but, especially Pena) are on the screen, the maniacal, fun energy of this film rises dramatically. They had me wishing that they would have their own film to themselves. But..maybe I like them so much because they are being fed to us in very small doses.Unfortunately, Judy Greer and Bobby Canavale (from the first film) and Walton Goggins (new to this film) don't really have enough to do - and when they are given something to do, it pales in comparison to the others - and to the action.And what terrific action there is! Filmmaker Peyton Reed (he also Directed Ant Man) does a nice job of keeping the action simple (enough) that you always knew what was going on and playing with size (now they're BIG, now they're SMALL, now they're NORMAL size...) was used wisely to always drive the film - and the action - forward.As with all Marvel films, this one has a place in the larger Marvel Cinematic Universe (a place I won't spoil here), but I was satisfied with how they dealt with this film as a stand alone, ""chase"" movie, yet still connected to the rest.A good time was had.Letter Grade: A-8 (out of 10) stars and you can take that to the Bank(ofMarquis)"
902,8,"Fun and enjoyable movie Good movie; lots of action sequences, fun and tuns of humor and jokes (this is marvel, you know), everything's great, just like the first one. The plot is really really simple, Hank Pym (Michael Douglas) and Hope Van Dyne (Evangeline Lilly) want to bring Janet Van Dyne (Michelle Pfeiffer) back from the quantum realm because they think she might be alive; they need Scott Lang (Paul Rudd)'s help but he is on house arrest, besides he feels like he was her for a moment and that proves they are right; meanwhile a female villain named Ghost (Hannah John-Kamen) is a menace for them and they have to fight with her, she is a good character. Evangeline Lilly is wonderful as The Wasp and we want to see more of She and Ant-Man in action and their chemistry.There are 2 post-credit scenes, the first one is awesome and connects with Infinity War & Avengers 4."
903,8,"Huge Fun from Small Heroes Ant-Man and the Wasp is a fast-paced summer blockbuster made to entertain. Not heavy-handed like some entries in the MCU, but also not as overwhelmingly silly as others (looking at you, Thor: Ragnarok), this Ant-Man sequel successfully puts a smile on your face and keeps it there through its entire 2-hour runtime. Likeable characters with relatable storyarchs and problems mixed with truly clever action sequences (which don't rely on mass destruction to entertain) make Ant-Man and the Wasp one of the most enjoyable entries into the MCU. It may not be the best film, and may have forgettable elements, but Ant-Man and the Wasp is a joy to watch and should not be missed by anyone in or out of the MCU loop."
904,9,"Perfect combo of action and fun Great characters, great actors, and action. Rudd is great. A worthy sequel. Enjoyed the comic side of the action super heroes. Welcome relief from all intense action of some of the other superheroes. Enjoy!!"
905,9,"C'mon Get Happy - Size Matters; Fun Tonic of the MCU with a Saltine dry Rudd in top-form ANT-MAN AND THE WASP (2018) ***1/2 Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer, Michael Pena, Hannah John-Kamen, Laurence Fishburne, Walton Goggins, Bobby Cannavale, Jane Greer, Tip 'T.I.' Harris, David Dastmalchian, Abby Ryder Fortson, Randall Park. Fast and vastly fun sequel to the ongoing MCU hero who can shrink and grow (with the help of the snazzy super-suit he dons), with Rudd (in gleeful, deadpan, Saltine-dry mode) returning to aid Hank Pym and his daughter Hope (Douglas and the yummy Lilly) attempt to rescue his wife/her mom Janet from the 'quantum realm' micro world she's been imprisoned for thirty years all the while under house-arrest and facing new foes, the mass-passing Ghost (John-Kamen) and oily Goggins' Sonny Burch who has eyes on Pym's size-fits-all technology for evil (what else?) Filmmaker Peyton Reed returns as well and keeps pace at a brisk romp with some sweet fight sequences, amazing visual effects and a punch-drunk screenplay by Chris McKenna, Erik Sommers, Andrew Barrer, Gabriel Ferrari and Rudd contributing too with sly comedic quips, one-liners and slapstick galore. As Rudd's BFF Pena steals the show in a riotous 'truth serum' scene. My only quibble is not enough giantess sequences (i.e. the original's danger on the dance floor) or a 'big' Lilly (well, only in IMAX which worked enough for me ;D ) PS: fun inevitable Stan Lee cameo and yes wait for the pre-end and post credits to see what actually became of the crew here re: AVENGERS: INFINITY WAR (!)"
906,8,"The Wasp adds the ""dynamic"" into the ""dynamic duo"" Honestly, didn't think much of the first Ant-Man movie. But this... a whole lot better. The Wasp kicks ass, simply put, and Lilly played the part perfectly. The humour is on point and the plot doesn't seem to be lacking anything. Usually I am not a fan of comedies and light-hearted movies, but this one really did put a smile on my face (before the post-credits scene, of course). Would recommend to anyone."
907,6,"Really good commercial MCU movie Really good commercial MCU movies , story processes without any useless extra clip but story also just considered it is a really good commercial movie and comic superhero movie and it would be successful but won't give surprise to audiences anymore"
908,10,"Outstanding! Every bit as good as the first, which certainly isn't always the case with sequels, plus I thought the first movie was outstanding."
909,7,Great summer movie! The story is ok (albeit lots of quantum nonsense) but funny altogether. Had a great time at the theater with my popcorn and soda laughing every now and then. It revolves around the past of the main characters connecting to other Marvel movies such as Civil War and Infinity War.You can connect with the characters and the action and CGI are great in the big screen. It will not be a movie to remeber for the future but definetely a great summer movie for these days.
910,7,"Improves on everything from the first movie! Ant-man and the Wasp is now one of my favorite Marvel movies. Ant-man was already one of my favorites but had a large problem...the villain was terrible. This movie (which technically has two villains) did the whole villain thing alooooot better. On top of the great villains the action was absolutely great and a lot of fun, the shrinking and phasing created some of the best in the MCU. And lastly, by far one of the funniest MCU movies to date. I'm already a big fan of Paul Rudd and he was great, on top of that Michael Pena stole the show, he was absolutely hilarious. I think everyone should see this movie it's impossible not to enjoy.P.S. (the CGI is reeeallly good)"
911,9,"Fun movie with great action This a fun summer movie. Paul Rudd is perfect in this role and the supporting cast is fantastic. It's a great blend of comedy and action. While it doesn't answer any questions from Infinity War, it is a great addition to the Marvel Movie colllection."
912,6,"About as good as the first one. And that's not good. Another weak storyline with too much attempted humor that lands flat. The villain wasn't a compelling foe. A cameo by Michelle Pfieffer helped, but didn't give her much to do. For me, the Ant Man movies have been on par with the Green Lantern miss."
913,7,"Laughs are big for this small scaled movie It's a very fun and funny movie. Again, like the first one this one works on a smaller scale (pun intended). Unlike the first one though, this villain is better. I don't even know if I'd really want to call Ghost the villain. She is definitely the antagonist but she's doing what she's doing to survive. And you can feel empathetic to her and her situation.Plus, unlike Yellowjacket the heroes had more one on one battles with her. She proved to be a tougher adversary.The science didnt always make sense. Like the first one, they will scale heavy objects and suddenly they're light weight enough to carry even though the point of scaling down Scott and Hope is that they retain their mass. And in this one, they're carrying around a building. Like, it doesnt make a lot sense and they dont bother trying to explain it. It makes for some cool sequences, but its not logical. And I feel like Michelle Pfeiffer ex machina'd the situation a couple times.I did really like the humor though. There was a couple of times, where they could have toned it down a bit to keep a scene feeling intense, but otherwise the movie is just hilarious and kind of refreshing to come into after something like Infinity War.For now, I think Im leaning towards a 7.5 rating. I really enjoyed it, but its not a top 5 contender for me, you know?"
914,5,"It's okay If you love shallow movies.There isn't any depth in this movie. The jokes, story, villains, subplots. It all falls flat. It all one-dimensional. We have a mysterious-looking antagonist named Ghost, but she doesn't have a layer, she can't be mysterious, and at one point she serves up a clot of over complicated exposition that gives the film little bit action. You don't care if she'll accomplish her goal or not. You don't even care which side is going to win. We have lots of jokes, but they're all stale. If you find this humour funny, I'm sorry, I just can't take the movie seriously. While some ''intense'' interrogation scene was going on someone's cell is ringing with a joke sound. And this call is in this movie just because to be there - just because to be ''funny''. It doesn't have any contribution to the story or the storytelling, it just there like that Russian family from Justice League. We have a story that concerns a rescue mission. But there isn't any complexity or twist that blows the audience away. Just flat. You could easily predict what's going to happen next. We have a subplot concerning a romantic relationship between Antman and the Wasp, but there isn't much, it just teases us around, and that's all. We have another subplot concerning a lovely relationship between a dad and his 10 years old daughter, which is not very well developed but still a little bit heartwarming because it's a relationship between a dad and his 10 years old daughter.While a woman who is in constant physical and emotional pain is trying not to die, the movie is trying to be funny. Peyton Reed maybe should've gone for the head, not chest. But then again, he can't, Disney has the strings. It got to try to be colorful, amiable, ''funny'' with forced jokes and fake actings. I really wonder when Marvel and Disney are going to take some risks and make a groundbreaking superhero movie. I guess never. Critics fine with eating the same turd for 10 years.There isn't any climax, or depth, or emotion. Just a filler movie with no heart and soul.PS. Amazing FBI work right there. It was too realistic for this movie 10/10"
915,9,"More light-hearted but still very good Ant-Man is a really interesting superhero in the MCU universe cause unlike each member in The Evengers I never heard of the guy untill the movie and the sequel Ant-Man and the Wasp make me care about him more cause he literally the underdog of the MCU.In the suit Scott Lang maybe a superhero that can control insects and power to change size but out of the suit he just a thief with a heart of gold that care about his family and friends more that saving the world.I particularly like this movie more than the first cause I can see more of Scott daily live which is hilarious and the so called new antagonists""Ghost"" that caugh me off guard when her motivation to go again the good guys is very reasonable and kinda sad if you think about it."
916,5,"useless movie Does not bring nothing new to the world of the avengers or marvel. Ghost was pretty cool but didn't do a lot in the movie, after watching it i felt bored. They spend the whole movie wanting to find the original wasp in a Quantum universe, and that was it. The action is good but nothing out of this world, this was a sure cash grab."
